customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,region,support_calls,monthly_charges,total_charges,churn,tenure_group,avg_monthly_spend,payment_issue_flag,service_usage_score,contract_value_score,retention_score,customer_value_segment,internet_service_value,total_services_count,churn_risk_flag
CUST006118,Female,0,No,No,24,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,East,0,55.66,1335.84,Yes,12-24 months,Medium ($30-$70),1,4,1,30.0,Low Value - At Risk,1,5,1
CUST002552,Male,0,Yes,No,41,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),East,4,111.14,4556.74,No,36-48 months,Premium ($100+),0,2,1,43.08,High Value - At Risk,2,3,0
CUST005726,Female,0,No,No,35,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,South,4,80.34,2811.9,No,24-36 months,High ($70-$100),1,6,3,60.58,High Value - At Risk,1,7,0
CUST002929,Female,0,Yes,No,20,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Central,5,20.0,400.0,No,12-24 months,Low (<$30),1,2,1,18.33,Low Value - At Risk,0,3,1
CUST000118,Male,0,No,Yes,11,Yes,No,DSL,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),East,4,62.88,691.68,Yes,0-12 months,Medium ($30-$70),0,2,1,30.58,Low Value - At Risk,1,3,1
CUST000646,Female,0,No,No,5,No,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,Central,5,92.82,464.1,Yes,0-12 months,High ($70-$100),1,1,1,9.58,High Value - At Risk,2,1,1
CUST005967,Female,0,No,No,45,No,No,DSL,No,No,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),West,2,66.31,2983.95,No,36-48 months,Medium ($30-$70),0,2,3,71.75,Low Value - High Retention,1,2,0
CUST000004,Female,0,Yes,No,5,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,East,2,72.39,361.95,Yes,0-12 months,High ($70-$100),0,4,1,35.08,High Value - At Risk,1,5,1
CUST004171,Male,0,No,Yes,3,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),South,2,123.59,370.77,No,0-12 months,Premium ($100+),0,3,1,31.75,High Value - At Risk,2,4,1
CUST005852,Female,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),East,2,101.92,3159.52,No,24-36 months,Premium ($100+),0,2,1,40.92,High Value - At Risk,2,3,0
CUST000468,Female,0,No,No,2,No,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,No,Electronic check,East,5,111.39,222.78,No,0-12 months,Premium ($100+),1,4,3,40.83,High Value - At Risk,2,4,0
CUST000006,Male,1,Yes,No,28,Yes,No,No,No,No internet service,No,No,No internet service,Yes,One year,Yes,Electronic check,Central,2,28.0,784.0,No,24-36 months,Low (<$30),1,2,2,37.17,Low Value - At Risk,0,3,1
CUST005343,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,North,2,108.39,0.0,Yes,0-12 months,Premium ($100+),1,5,1,20.5,High Value - At Risk,2,6,1
CUST000920,Male,0,No,No,72,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,South,2,108.63,7821.36,No,48+ months,Premium ($100+),1,3,3,70.5,High Value - High Retention,2,3,0
CUST002596,Female,0,No,Yes,52,Yes,No,No,No internet service,Yes,No,No,Yes,No,Two year,Yes,Electronic check,South,2,33.0,1716.0,No,48+ months,Medium ($30-$70),1,3,3,62.17,Low Value - At Risk,0,4,0
CUST004325,Female,0,Yes,No,14,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,West,5,94.31,1320.34,No,12-24 months,High ($70-$100),1,2,1,15.83,High Value - At Risk,2,3,1
CUST001064,Male,1,Yes,No,21,Yes,No,No,No,No,No,No,No internet service,Yes,One year,No,Electronic check,East,5,28.0,588.0,No,12-24 months,Low (<$30),1,2,2,31.25,Low Value - At Risk,0,3,1
CUST002591,Female,0,Yes,No,16,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,Central,4,120.25,1924.0,No,12-24 months,Premium ($100+),1,4,3,47.67,High Value - At Risk,2,5,0
CUST000243,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,South,5,122.06,5858.88,No,36-48 months,Premium ($100+),1,3,2,45.0,High Value - At Risk,2,4,0
CUST006565,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,South,2,83.6,167.2,Yes,0-12 months,High ($70-$100),1,2,1,13.83,High Value - At Risk,2,3,1
CUST001161,Female,0,No,No,6,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),South,4,106.32,637.92,No,0-12 months,Premium ($100+),0,4,3,58.5,High Value - At Risk,2,4,0
CUST002871,Female,0,Yes,No,0,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),East,3,61.07,0.0,Yes,0-12 months,Medium ($30-$70),0,4,1,32.0,Low Value - At Risk,1,5,1
CUST003736,Male,0,No,No,22,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,North,6,57.05,1255.1,Yes,12-24 months,Medium ($30-$70),0,2,2,45.67,Low Value - At Risk,1,3,0
CUST007352,Male,0,No,No,15,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,East,2,46.0,690.0,No,12-24 months,Medium ($30-$70),1,6,3,54.25,Low Value - At Risk,0,7,0
CUST002398,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),North,5,68.72,343.6,No,0-12 months,Medium ($30-$70),0,4,2,44.58,Low Value - At Risk,1,5,0
CUST003518,Male,1,Yes,No,9,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,Central,1,112.81,1015.29,No,0-12 months,Premium ($100+),1,2,3,42.75,High Value - At Risk,2,3,0
CUST003422,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,North,0,90.38,361.52,Yes,0-12 months,High ($70-$100),0,3,3,59.17,High Value - At Risk,2,4,0
CUST002564,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,South,0,110.37,3421.47,Yes,24-36 months,Premium ($100+),1,2,1,27.92,High Value - At Risk,2,3,1
CUST005623,Female,0,No,No,17,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),Central,4,95.13,1617.21,No,12-24 months,High ($70-$100),0,3,3,60.58,High Value - At Risk,2,4,0
CUST001606,Female,0,No,No,58,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,Central,2,107.45,6232.1,No,48+ months,Premium ($100+),0,3,1,54.67,High Value - At Risk,2,4,0
CUST007268,Male,1,No,No,2,No,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,South,2,96.14,192.28,Yes,0-12 months,High ($70-$100),1,1,1,11.33,High Value - At Risk,2,1,1
CUST002325,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),Central,2,114.94,1149.4,Yes,0-12 months,Premium ($100+),0,2,2,44.67,High Value - At Risk,2,3,0
CUST002710,Male,0,Yes,No,11,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,Central,4,57.25,629.75,No,0-12 months,Medium ($30-$70),0,2,3,55.58,Low Value - At Risk,1,3,0
CUST006625,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),Central,6,119.51,1673.14,Yes,12-24 months,Premium ($100+),0,3,1,32.33,High Value - At Risk,2,4,1
CUST001313,Female,1,Yes,No,15,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),West,1,79.72,1195.8,No,12-24 months,High ($70-$100),0,6,3,70.25,High Value - High Retention,1,7,0
CUST003449,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,No internet service,No,No internet service,No,No,One year,Yes,Electronic check,Central,3,51.86,1763.24,No,24-36 months,Medium ($30-$70),1,2,2,38.67,Low Value - At Risk,1,3,1
CUST003813,Male,0,Yes,No,18,Yes,No phone service,No,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),South,2,25.0,450.0,No,12-24 months,Low (<$30),0,2,1,35.5,Low Value - At Risk,0,3,1
CUST006086,Male,0,Yes,No,21,Yes,No,No,Yes,Yes,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),Central,2,30.0,630.0,No,12-24 months,Medium ($30-$70),0,3,2,51.75,Low Value - At Risk,0,4,0
CUST007009,Male,1,No,No,17,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,East,1,108.98,1852.66,Yes,12-24 months,Premium ($100+),1,3,1,23.58,High Value - At Risk,2,4,1
CUST002363,Male,1,No,No,1,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,West,2,120.75,120.75,Yes,0-12 months,Premium ($100+),0,3,1,30.92,High Value - At Risk,2,4,1
CUST001976,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,East,1,99.01,297.03,No,0-12 months,High ($70-$100),1,5,3,47.75,High Value - At Risk,2,6,0
CUST003515,Female,1,No,No,3,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Electronic check,East,6,120.39,361.17,No,0-12 months,Premium ($100+),1,4,3,40.25,High Value - At Risk,2,5,0
CUST001762,Female,0,No,No,70,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Two year,Yes,Mailed check,Central,2,94.22,6595.4,Yes,48+ months,High ($70-$100),0,2,3,82.17,High Value - High Retention,2,3,0
CUST005402,Male,0,Yes,No,38,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),Central,3,63.3,2405.4,No,36-48 months,Medium ($30-$70),0,4,3,72.83,Low Value - High Retention,1,5,0
CUST002740,Male,0,Yes,No,6,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),North,1,101.33,607.98,No,0-12 months,Premium ($100+),0,2,3,56.5,High Value - At Risk,2,3,0
CUST005638,Female,0,Yes,Yes,0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,North,4,81.64,0.0,No,0-12 months,High ($70-$100),0,6,3,61.0,High Value - At Risk,1,7,0
CUST007018,Male,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,East,2,105.7,5390.7,No,48+ months,Premium ($100+),1,4,1,39.25,High Value - At Risk,2,5,1
CUST002473,Female,1,Yes,No,31,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,West,3,72.1,2235.1,No,24-36 months,High ($70-$100),1,5,1,32.42,High Value - At Risk,1,6,1
CUST004008,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),Central,1,87.82,526.92,Yes,0-12 months,High ($70-$100),0,2,1,31.5,High Value - At Risk,2,3,1
CUST004719,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),Central,2,57.43,631.73,Yes,0-12 months,Medium ($30-$70),0,4,1,37.58,Low Value - At Risk,1,5,1
CUST006178,Male,1,No,Yes,22,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),Central,4,58.19,1280.18,No,12-24 months,Medium ($30-$70),0,3,2,50.17,Low Value - At Risk,1,4,0
CUST001494,Male,0,Yes,No,0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,Central,3,64.1,0.0,No,0-12 months,Medium ($30-$70),1,4,3,42.0,Low Value - At Risk,1,5,0
CUST004207,Female,1,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),North,3,107.02,2996.56,No,24-36 months,Premium ($100+),0,4,1,43.67,High Value - At Risk,2,5,0
CUST006372,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),South,1,121.96,1585.48,No,12-24 months,Premium ($100+),0,5,1,41.92,High Value - At Risk,2,6,0
CUST002159,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,Central,5,109.79,1866.43,Yes,12-24 months,Premium ($100+),0,5,1,39.58,High Value - At Risk,2,6,1
CUST001170,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,North,2,107.67,3337.77,No,24-36 months,Premium ($100+),1,5,1,33.42,High Value - At Risk,2,6,1
CUST006809,Male,0,Yes,No,34,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),East,1,74.68,2539.12,No,24-36 months,High ($70-$100),0,6,2,65.67,High Value - At Risk,1,7,0
CUST000233,Female,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,West,2,64.66,2651.06,No,36-48 months,Medium ($30-$70),0,4,1,50.08,Low Value - At Risk,1,5,0
CUST000067,Male,1,Yes,Yes,3,No,No,Fiber optic,No,No,Yes,No internet service,No,No,One year,Yes,Electronic check,South,5,99.39,298.17,No,0-12 months,High ($70-$100),1,1,2,21.25,High Value - At Risk,2,1,1
CUST001604,Male,0,No,No,35,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),North,1,109.46,3831.1,Yes,24-36 months,Premium ($100+),0,2,1,43.58,High Value - At Risk,2,3,0
CUST006169,Male,1,No,Yes,16,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,South,0,105.73,1691.68,Yes,12-24 months,Premium ($100+),1,4,1,26.67,High Value - At Risk,2,5,1
CUST003284,Female,0,Yes,No,50,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Central,3,71.67,3583.5,No,48+ months,High ($70-$100),1,4,1,37.83,High Value - At Risk,1,5,1
CUST003597,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),West,5,121.18,2544.78,No,12-24 months,Premium ($100+),0,5,3,66.25,High Value - At Risk,2,6,0
CUST006289,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,South,5,121.62,1216.2,No,0-12 months,Premium ($100+),1,4,2,31.67,High Value - At Risk,2,5,1
CUST004633,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,South,1,107.18,7716.96,Yes,48+ months,Premium ($100+),1,5,1,51.5,High Value - At Risk,2,6,0
CUST000126,Male,0,Yes,No,40,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),East,2,127.93,5117.2,Yes,36-48 months,Premium ($100+),0,4,2,62.17,High Value - At Risk,2,4,0
CUST006230,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,North,4,125.87,125.87,No,0-12 months,Premium ($100+),1,7,1,23.92,High Value - At Risk,2,8,1
CUST005351,Female,0,Yes,No,22,Yes,No phone service,DSL,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Electronic check,Central,2,60.06,1321.32,No,12-24 months,Medium ($30-$70),1,2,1,22.17,Low Value - At Risk,1,3,1
CUST001297,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,West,3,63.19,63.19,Yes,0-12 months,Medium ($30-$70),1,3,1,14.92,Low Value - At Risk,1,4,1
CUST001977,Male,1,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,Central,2,113.62,1704.3,No,12-24 months,Premium ($100+),1,4,1,24.25,High Value - At Risk,2,5,1
CUST006810,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,One year,Yes,Mailed check,North,2,106.79,854.32,No,0-12 months,Premium ($100+),0,2,2,43.83,High Value - At Risk,2,3,0
CUST006758,Female,1,No,No,35,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),East,3,57.4,2009.0,No,24-36 months,Medium ($30-$70),0,3,2,56.58,Low Value - At Risk,1,4,0
CUST002076,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,Central,0,123.73,1979.68,Yes,12-24 months,Premium ($100+),0,3,1,39.17,High Value - At Risk,2,4,1
CUST004581,Female,0,No,No,56,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,North,2,84.15,4712.4,No,48+ months,High ($70-$100),0,2,1,51.33,High Value - At Risk,2,3,0
CUST005751,Male,0,No,Yes,27,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),West,3,84.93,2293.11,No,24-36 months,High ($70-$100),0,7,2,63.25,High Value - At Risk,1,7,0
CUST007116,Female,1,No,No,3,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),West,5,66.93,200.79,No,0-12 months,Medium ($30-$70),0,3,3,53.75,Low Value - At Risk,1,4,0
CUST003087,Male,0,Yes,Yes,23,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),East,1,50.97,1172.31,No,12-24 months,Medium ($30-$70),0,2,3,63.58,Low Value - At Risk,1,3,0
CUST006805,Male,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,Central,2,99.72,2094.12,Yes,12-24 months,High ($70-$100),0,3,1,39.25,High Value - At Risk,2,4,1
CUST003346,Female,1,No,No,40,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Two year,No,Electronic check,East,3,115.08,4603.2,No,36-48 months,Premium ($100+),1,3,3,56.17,High Value - At Risk,2,4,0
CUST006733,Female,0,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),East,5,76.63,1226.08,No,12-24 months,High ($70-$100),0,5,3,64.17,High Value - At Risk,1,6,0
CUST005871,Male,1,No,Yes,72,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),South,3,105.1,7567.2,No,48+ months,Premium ($100+),0,4,1,62.0,High Value - At Risk,2,5,0
CUST002798,Female,0,No,Yes,14,Yes,No,No,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,Central,0,41.0,574.0,No,12-24 months,Medium ($30-$70),0,4,1,40.83,Low Value - At Risk,0,5,0
CUST000919,Female,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),North,1,47.04,423.36,No,0-12 months,Medium ($30-$70),0,2,2,45.25,Low Value - At Risk,1,3,0
CUST001647,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),North,6,88.05,1144.65,Yes,12-24 months,High ($70-$100),0,3,1,31.92,High Value - At Risk,2,4,1
CUST005123,Male,1,No,Yes,25,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,East,5,87.24,2181.0,No,24-36 months,High ($70-$100),0,2,3,60.42,High Value - At Risk,2,3,0
CUST005127,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,South,6,95.3,2859.0,Yes,24-36 months,High ($70-$100),1,4,1,26.5,High Value - At Risk,2,5,1
CUST004979,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,West,4,105.86,1058.6,Yes,0-12 months,Premium ($100+),1,4,2,32.67,High Value - At Risk,2,5,1
CUST005432,Male,0,Yes,Yes,12,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,One year,No,Credit card (automatic),West,5,64.95,779.4,No,0-12 months,Medium ($30-$70),0,3,2,45.0,Low Value - At Risk,1,4,0
CUST004622,Female,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),West,0,25.0,375.0,No,12-24 months,Low (<$30),0,2,3,61.25,Low Value - At Risk,0,3,0
CUST000365,Female,0,No,Yes,11,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,East,3,109.2,1201.2,No,0-12 months,Premium ($100+),0,4,1,36.58,High Value - At Risk,2,5,1
CUST003288,Female,0,No,No,4,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),South,4,72.97,291.88,No,0-12 months,High ($70-$100),0,4,1,32.67,High Value - At Risk,1,5,1
CUST002126,Female,0,No,Yes,47,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,South,2,59.87,2813.89,Yes,36-48 months,Medium ($30-$70),0,2,1,47.58,Low Value - At Risk,1,3,0
CUST004124,Female,0,No,Yes,20,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,West,3,25.0,500.0,No,12-24 months,Low (<$30),0,2,1,35.33,Low Value - At Risk,0,3,1
CUST004570,Female,0,No,No,20,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,Central,4,56.85,1137.0,No,12-24 months,Medium ($30-$70),0,4,3,64.33,Low Value - At Risk,1,5,0
CUST000526,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),North,2,104.4,1044.0,Yes,0-12 months,Premium ($100+),0,3,2,47.17,High Value - At Risk,2,4,0
CUST004822,Male,1,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,Central,1,132.1,792.6,Yes,0-12 months,Premium ($100+),0,6,2,54.0,High Value - At Risk,2,7,0
CUST000056,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,West,1,100.15,3104.65,No,24-36 months,Premium ($100+),0,5,3,74.42,High Value - High Retention,2,6,0
CUST000639,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,North,5,109.77,219.54,No,0-12 months,Premium ($100+),1,4,1,15.83,High Value - At Risk,2,5,1
CUST000303,Female,1,Yes,No,5,No,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),South,4,107.46,537.3,No,0-12 months,Premium ($100+),0,3,3,55.58,High Value - At Risk,2,3,0
CUST002767,Female,0,Yes,No,72,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Mailed check,East,3,84.93,6114.96,No,48+ months,High ($70-$100),0,1,1,54.5,High Value - At Risk,2,2,0
CUST005812,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,West,0,66.13,132.26,Yes,0-12 months,Medium ($30-$70),1,4,2,33.33,Low Value - At Risk,1,5,1
CUST001277,Male,1,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Two year,Yes,Credit card (automatic),West,2,110.66,995.94,No,0-12 months,Premium ($100+),0,4,3,61.75,High Value - At Risk,2,5,0
CUST007060,Female,0,No,Yes,2,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),Central,1,54.02,108.04,No,0-12 months,Medium ($30-$70),0,2,1,29.83,Low Value - At Risk,1,3,1
CUST004721,Male,0,No,Yes,17,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,One year,No,Credit card (automatic),East,4,107.01,1819.17,No,12-24 months,Premium ($100+),0,2,2,45.58,High Value - At Risk,2,3,0
CUST002056,Female,0,Yes,Yes,5,Yes,Yes,No,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),North,2,35.0,175.0,No,0-12 months,Medium ($30-$70),0,5,1,37.58,Low Value - At Risk,0,6,1
CUST005377,Female,0,No,No,17,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,West,5,72.16,1226.72,No,12-24 months,High ($70-$100),0,5,3,64.58,High Value - At Risk,1,6,0
CUST005146,Female,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,South,3,119.37,596.85,No,0-12 months,Premium ($100+),1,6,3,49.08,High Value - At Risk,2,7,0
CUST004433,Male,0,Yes,No,52,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,East,2,62.65,3257.8,No,48+ months,Medium ($30-$70),0,5,1,57.17,Low Value - At Risk,1,6,0
CUST003645,Female,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,East,0,99.53,2687.31,Yes,24-36 months,High ($70-$100),1,5,2,46.25,High Value - At Risk,2,6,0
CUST004144,Female,0,No,No,23,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,West,4,137.68,3166.64,Yes,12-24 months,Premium ($100+),0,6,1,45.58,High Value - At Risk,2,7,0
CUST002879,Female,0,Yes,No,3,Yes,No,No,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,West,0,30.0,90.0,Yes,0-12 months,Medium ($30-$70),1,3,2,31.25,Low Value - At Risk,0,4,1
CUST004203,Male,0,No,No,44,Yes,Yes,DSL,No internet service,No,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),East,5,54.56,2400.64,No,36-48 months,Medium ($30-$70),0,3,3,70.83,Low Value - High Retention,1,4,0
CUST006494,Male,0,No,Yes,13,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,East,3,63.1,820.3,No,12-24 months,Medium ($30-$70),1,5,2,37.42,Low Value - At Risk,1,6,1
CUST005176,Female,0,Yes,Yes,21,Yes,Yes,No,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,North,5,33.0,693.0,No,12-24 months,Medium ($30-$70),1,4,3,48.75,Low Value - At Risk,0,5,0
